job_title,company,experience,min exp,max exp,salary,base salary,max salary,location,jobListed(days ago),postedIn,rating,reviews count,details
Data Analyst,Innovative Techhub Private Limited,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Pune,365,Naukri,4.3,14,"Python, Data modeling, Stored procedures"
Sr. Analyst,Wissda Inc,3-7 Yrs,3,7,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,330,Naukri,4.4,9,"Business Analyst, Project management, Consulting"
Data Analyst,Epaylater,3-6 Yrs,3,6,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,365,Naukri,3.8,52,"MIS, Analytics, SQL"
RBHU Analytics - Data Analyst Trainee - R/Python,RBHU ETG Private Limited,0-2 Yrs,0,2,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,27,Naukri,2.9,4,"Data Science, R, Power BI"
DATA ANALYST,Scaleup Mission,3-4 Yrs,3,4,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,Naukri,4.3,3,"Business strategy, Data Analyst, Operations management"
CRM Data Analyst,Screen-Magic,1-4 Yrs,1,4,3.6-13.3L/yr,360000.0,1330000.0,Pune,90,Naukri,3.8,26,"Team management, CRM, Data management"
Data Analyst-SR,A T L A S Systems Pvt LTD,3-8 Yrs,3,8,3.6-13.3L/yr,360000.0,1330000.0,Chennai,365,Naukri,2.9,38,"SQL, Process improvement, HTTP"
Data Analyst - Power BI/Tableau (5-7 yrs),RiskInsight Consulting Pvt Ltd,5-7 Yrs,5,7,3.6-13.3L/yr,360000.0,1330000.0,Chennai,30,hirist,3.9,4,"Data Analyst, Data Analytics, RDBMS"
Technical Consultant - Tableau,Tableau Software,3-6 Yrs,3,6,3.6-13.3L/yr,360000.0,1330000.0,"Pune, Bangalore / Bengaluru, Gurgaon / Gurugram",30,Naukri,1.1,2,"tableau, Data modeling, Agile development"
Data Analyst,Anju Software,1-5 Yrs,1,5,3.6-13.3L/yr,360000.0,1330000.0,Pune,150,Naukri,4.7,7,"Healthcare, SQL, Process improvement"
Data Analyst - DS (Quantum),m360 Research,5-7 Yrs,5,7,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,210,Naukri,4.1,17,"Data validation, ISO, Healthcare"
Power BI Developer,Bitscape Infotech Pvt. Ltd,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Ahmedabad,1095,Naukri,3.9,31,"SQL, SSIS, Data modeling"
Voice and Accent Trainer - Diya Systems,GlowTouch Technologies,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Mangaluru,1460,Naukri,3.5,88,"Monitoring, Training, Customer experience"
Data Analyst,GlowTouch Technologies,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,Mangaluru,1460,Naukri,3.5,88,"Technical support, ITES, SQL"
data analyst,infoveave,1-3 Yrs,1,3,4.5-8.5L/yr,450000.0,850000.0,Bangalore / Bengaluru,365,Naukri,3.8,20,"Data validation, Usage, Data analysis"
Data Analyst,Fashion TV India,1-4 Yrs,1,4,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,300,Naukri,3.4,179,"CRM, Supply chain management, Data analysis"
Senior data analyst,Fashion TV India,5-6 Yrs,5,6,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,300,Naukri,3.4,179,"CRM, Sales operations, Supply chain management"
Presales Data Analyst,DiLytics,3-10 Yrs,3,10,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,210,Naukri,4.3,11,"Data Analyst, RFP, IT services"
Sr. Quality Analyst - Data,Assimilate Solutions,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,"Noida, Gurgaon / Gurugram",730,Naukri,3.3,741,"BPO, Manager Quality Assurance, ETL testing"
Sr. Data Analyst,Assimilate Solutions,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,"Noida, Gurgaon / Gurugram",730,Naukri,3.3,741,"BPO, Excel, Coding"
MAF Group - Lead Data Analyst - Snowflake/Azure Data Factory (3-8 yrs),MAF Group,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,hirist,5.0,1,Data Analyst
Senior Business Analyst (2-5 yrs),Zyoin group,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,27,hirist,4.0,1,"Business Analyst, Data Analyst, Data Visualization"
IT Training Center,Excel PTP,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,Ahmedabad,1095,Naukri,5.0,2,"Market research, Email marketing, Social media"
Data Visualization (Microsoft Power BI),Wim Plast,2-3 Yrs,2,3,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,730,Naukri,3.7,36,"Data collection, power bi, Data Analyst"
Data Analyst (Microsoft Power BI),Wim Plast,3-7 Yrs,3,7,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,330,Naukri,3.7,36,"microsoft, power bi, Data Analyst"
Data Analyst Intern,Wadhwani AI,0-1 Yrs,0,1,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,60,Naukri,3.1,18,"Healthcare, Analytical, Data management"
Aezion - Senior Data Architect - Data Modeling (8-20 yrs),Aezion.Inc,8-20 Yrs,8,20,3.6-13.3L/yr,360000.0,1330000.0,"Bangalore / Bengaluru, Mysuru / Mysore, Coimbatore",30,hirist,5.0,1,"Data Architect, Data Modeling, SQL"
Senior Data Analyst,Ajackus Consulting,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,India,28,Naukri,4.0,1,"Google Data Studio, Power Bi, MySQL"
Data Analyst,Airvin Skills,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,22,Naukri,2.2,5,Data Analyst
Data Science Engineer - Machine Learning/NLP (5-10 yrs),Consulting Pandits,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Pune,60,hirist,5.0,2,"Data Science, Data Scientist, Machine Learning"
Data Analyst,Nurturing Green Retail Pvt. Ltd,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,Noida,365,Naukri,3.8,25,"Macros, Data mining, Data collection"
Data Analyst,Cointab,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,"Mumbai, Maldah / Malda",365,Naukri,4.1,14,C
MIS & Data Analysts,Innovative IT Initiatives,3-8 Yrs,3,8,3.6-13.3L/yr,360000.0,1330000.0,Mohali,365,Naukri,3.6,30,"MIS, MS Access, Monitoring"
Staff Business and Data Analyst - Power BI Developer,Service Now Planet,2-6 Yrs,2,6,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,30,Naukri,5.0,1,"SQL, Agile, Scrum"
Data Analyst,Eagle Forgings,0-1 Yrs,0,1,1.2-2.0L/yr,125000.0,200000.0,Noida,30,Naukri,2.5,6,Digital Marketing
Haleon - Data Analyst (4-8 yrs),Haleon,4-8 Yrs,4,8,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,60,iimjobs,3.5,68,"Analytics, Data Analytics, Consulting - Healthcare"
Data Analyst,InOpen Technologies,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,25,Naukri,2.9,2,"metadata, python, data analysis"
Oracle HCM Data Analyst,AVTECH Software Services,1-7 Yrs,1,7,3.6-13.3L/yr,360000.0,1330000.0,Remote,60,Naukri,4.5,4,"Data Analyst, Oracle, Data structures"
Lead Data Analyst/Scientist Python Appzlogic,Appzlogic Mobility Solutions Pvt Ltd,6-8 Yrs,6,8,3.6-13.3L/yr,360000.0,1330000.0,Noida,300,Naukri,3.8,26,"lead data analyst, Python, Coding"
Consultant - Data Analyst,RGA,0-1 Yrs,0,1,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,365,Naukri,4.4,8,"Reconciliation, SAS, Underwriting"
Data Analyst,Response Informatics,1-4 Yrs,1,4,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,365,Naukri,3.9,19,"SQL, Actuarial, Continuous improvement"
"Data Analyst, Reinsurance Administration",RGA,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,90,Naukri,4.4,8,"Underwriting, Claims, Actuarial"
Data Analyst,Response Informatics,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Pune, New Delhi",90,Naukri,3.9,19,"Microstrategy, data visualization, Data analytics"
Data Analyst - Python/Power BI (1-3 yrs),Info Origin Inc,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,90,hirist,4.2,11,"Data Analyst, Data Analytics, Python"
Scrum Master,Appzlogic Mobility Solutions Pvt Ltd,10-20 Yrs,10,20,3.6-13.3L/yr,360000.0,1330000.0,Noida,300,Naukri,3.8,26,"Workflow, Scrum, JIRA"
Senior Data Analyst,RGA,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,730,Naukri,4.4,8,"Data Management, Finance, Data Quality"
GIS Data Analyst,Carifer Technologies Private Limited,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Erode,365,Naukri,4.4,8,"MS Office, Consulting, SAN"
Data Analyst,Intuitive Apps,6-11 Yrs,6,11,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,240,Naukri,5.0,4,"Data analysis, UML, Cognos"
Senior Business Data Analyst,NthInsight Technologies,3-8 Yrs,3,8,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,Naukri,4.0,1,"Business Data Analyst, Analytics, Usage"
Senior Data Analyst,Paradigm Inc,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Remote,30,Naukri,4.0,1,"Clinical research, Pharma, Analytical"
Health Care Data Analyst / BA,Y&L Consulting,8-13 Yrs,8,13,12.0-22.0L/yr,1200000.0,2200000.0,Hyderabad / Secunderabad,30,Naukri,3.9,30,"data analysis, Power BI, SAS"
Data Analyst SAS,Intileo Technologies,8-13 Yrs,8,13,3.6-13.3L/yr,360000.0,1330000.0,"Bangalore / Bengaluru, Kolkata",0,Naukri,3.9,30,"Base SAS, Risk data, Pyspark"
Data Analyst - US MNC (analytics),Aspyra Hr Services,3-8 Yrs,3,8,15.0-30.0L/yr,1500000.0,3000000.0,"Pune, Bangalore / Bengaluru",0,Naukri,3.9,30,"Business Intelligence, hql, Business Analytics"
Data Analyst,Aliqan Services,7-10 Yrs,7,10,22.5-35.0L/yr,2250000.0,3500000.0,"Pune, Mumbai",10,Naukri,3.9,30,"Procurement, Data Loader, Fieldglass"
Data Analyst- Biostatistics- cancer,Odigoshub,8-12 Yrs,8,12,13.0-20.0L/yr,1300000.0,2000000.0,Navi Mumbai,1,Naukri,3.9,30,"Pivot Table, R platform, Data Analytics"
Business Analyst & Data Analyst Data Science Only Freshers Can Apply,Techgimini,0-1 Yrs,0,1,4.8-7.0L/yr,475000.0,700000.0,Pune,1,Naukri,3.9,30,"Crm Systems, ERP, System Analysis"
Data Analyst - Power BI,Gramener IT Services,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,300,Naukri,3.5,6,"SAP, GCP, CMIS"
Data Analyst - Power BI,Gramener IT Services,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,"Bangalore / Bengaluru, Coimbatore, Hyderabad / Secunderabad",300,Naukri,3.5,6,"Web designing, Web development, Usability testing"
Data Analyst - Power BI,Gramener IT Services,5-9 Yrs,5,9,3.6-13.3L/yr,360000.0,1330000.0,"Bangalore / Bengaluru, Coimbatore, Hyderabad / Secunderabad",300,Naukri,3.5,6,"Application development, MIN"
APIC & DataPower Developer,Gramener IT Services,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Hyderabad / Secunderabad",365,Naukri,3.5,6,"Data modeling, Excel, SQL queries"
Data Analyst,iXie Gaming,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,180,Naukri,4.0,14,"SQL, Monitoring, Python"
Data Analyst,iXie Gaming,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,180,Naukri,4.0,14,"Data Analyst, SQL, CRM"
Data Analyst,iXie Gaming,2-7 Yrs,2,7,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,180,Naukri,4.0,14,"Data Analyst, SQL, CRM"
Data Analyst - Tableau,iXie Gaming,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,Chennai,180,Naukri,4.0,14,"SAN, SAS, SOC"
Data Analyst,iXie Gaming,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,Chennai,150,Naukri,4.0,14,"SQL, CRM, Python"
Data Analyst,iXie Gaming,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,180,Naukri,4.0,14,"Data Analyst, CRM, Python"
Data Analyst,iXie Gaming,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,180,Naukri,4.0,14,"Data Analyst, SQL, CRM"
Data Analyst,iXie Gaming,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,Chennai,180,Naukri,4.0,14,"IT services, Computer science, tableau"
Data Analyst,iXie Gaming,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,240,Naukri,4.0,14,"CRM, SAN, SOC"
Data Analyst - R/Python (3-7 yrs),RapidBraiins,3-7 Yrs,3,7,3.6-13.3L/yr,360000.0,1330000.0,Remote,2,hirist,3.9,30,"Data Analyst, Data Analytics, R"
Senior Data Analyst! Salary 60k,Indu Kumari,7-12 Yrs,7,12,3.0-6.5L/yr,300000.0,650000.0,Palwal,2,Naukri,3.9,30,"Google Data Studio, Google Analytics, Google scripts"
Data Analyst (fresher) - magarpatta Pune - immediate joiner,Insight Consultancy Services,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,2,Naukri,3.9,30,Data Analyst
Data Analyst,Gamenation,1-5 Yrs,1,5,2.0-4.5L/yr,200000.0,450000.0,Chennai,2,Naukri,1.0,1,"Communication Skills, Data Integrity, Report Development"
Global Compensation Analyst,Jumpcloud,4-5 Yrs,4,5,3.6-13.3L/yr,360000.0,1330000.0,"Pune, New Delhi, Mumbai",30,Naukri,3.6,4,"compensation analyst, HRIS, Data Analyst"
Data Analyst,Shell Infotech,5-10 Yrs,5,10,25.0-27.5L/yr,2500000.0,2750000.0,Bangalore Rural,2,Naukri,3.9,30,"Risk data, Basel, SAS"
People Analytics Data Analyst,MetaforgeIT solutions,4-6 Yrs,4,6,12.0-14.0L/yr,1200000.0,1400000.0,Hyderabad / Secunderabad,2,Naukri,3.9,30,"Analytical Skills, Data Extraction, WorkDay"
Con - Data Analyst ( Python + SQL - must ),Pylon Management Consulting,2-4 Yrs,2,4,3.6-16.1L/yr,360000.0,1610000.0000000002,Bangalore Rural,2,Naukri,3.9,30,"power BI reporting, Excel, tableau reporting"
Data Analyst (Tableau/BI/CRMA),Databricks,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,60,Naukri,2.6,11,"SAN, Data analysis, Data modeling"
Data Analyst with an Insurance Company,The Recruiters,1-3 Yrs,1,3,7.0-10.0L/yr,700000.0,1000000.0,Kolkata,2,Naukri,3.9,30,"Power Bi, Data Analysis, Advanced Excel"
Senior Data Analyst,Quation Solutions Pvt Ltd,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,Chennai,30,Naukri,4.4,2,"SQL, HTML, Business analysis"
Wayfair - Lead Analyst - SQL/Python (4-8 yrs),Wayfair,4-8 Yrs,4,8,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,60,hirist,4.0,12,"SQL, Hive, Spark"
Data Modeller/Data Analyst (5-12 yrs),VIDPRO CONSULTANCY SERVICES,5-12 Yrs,5,12,3.6-13.3L/yr,360000.0,1330000.0,"Bangalore / Bengaluru, Kolkata, Chennai",3,hirist,3.9,30,"Data Warehousing, Data Modeling, Data Visualization"
Data Analyst/Senior Data Analyst/Data Scientist - Bank (2-8 yrs),Steps,2-8 Yrs,2,8,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,3,iimjobs,3.9,30,"Data Analytics, Analytics, Data Scientist"
Data Integration Analyst - Talend/ETL (2-4 yrs),TalentXo,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,60,hirist,2.9,20,"Data Integration, Data Analyst, ETL"
Data Analyst - NBFC (7-15 yrs),The BIG Advantage,7-15 Yrs,7,15,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,3,iimjobs,3.9,30,"Data Analytics, Analytics, Data Science"
Data Analyst || Immediate Joiner,Hiresquad Resources,4-9 Yrs,4,9,4.0-8.5L/yr,400000.0,850000.0,"Chennai, Bangalore / Bengaluru",3,Naukri,3.9,30,"Power Bi, Alteryx, Tableau"
Data Analyst,Xoom Inc,3-6 Yrs,3,6,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,3,Naukri,3.9,30,"Computer science, Data analysis, Machine learning"
Data Analyst,BOMBAY PLAY PRIVATE LIMITED,0-3 Yrs,0,3,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,150,Naukri,4.5,6,C
Marketing Data Analyst,Headspin Technologies Private Limited,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Remote,300,Naukri,4.0,12,"Data Analyst, CRM, Data analysis"
Data Analyst,Herijobs,3-5 Yrs,3,5,2.5-3.8L/yr,250000.0,375000.0,Surat,3,Naukri,3.9,30,"Pivot Table, VLOOKUP, Data Analysis"
Data Scientist/ Data Analyst,Keenedge Hr Solutions,8-10 Yrs,8,10,25.0-30.0L/yr,2500000.0,3000000.0,New Delhi,3,Naukri,3.9,30,"Tensorflow, Power Bi, Aws Cloud"
Data Analyst,Hiresquad Resources,4-9 Yrs,4,9,7.0-17.0L/yr,700000.0,1700000.0,"Chennai, Bangalore / Bengaluru",3,Naukri,3.9,30,"Power BI, Tableau, SQL"
Data Analyst - Sales,Enticement Infrastructure,4-8 Yrs,4,8,5.0-8.5L/yr,500000.0,850000.0,Noida,3,Naukri,3.9,30,"Sales Mis, MS Access, MIS"
Tableau Developer - Business Intelligence (3-5 yrs),D Square Consulting Service,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,"Mumbai, Pune",4,hirist,1.0,1,"Tableau, Qlikview, Power BI"
Tableau Developer - Business Intelligence (3-5 yrs),D Square Consulting Service,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,"Mumbai, Pune",4,hirist,1.0,1,"Tableau, Qlikview, Power BI"
Data Analyst || Data Scientist,Allegis Global Solutions (india),4-9 Yrs,4,9,0.9-44.0L/yr,90000.0,4400000.0,"Bangalore / Bengaluru, Hyderabad / Secunderabad, Kolkata",4,Naukri,3.9,30,"sas, GCP, Alteryx"
Data Analyst,KR3 Information Systems,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Noida,4,Naukri,3.9,30,"Tableau dashboard, SQL Queries, Tableau"
Reliability Data Analyst,PinnacleART,1-6 Yrs,1,6,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,4,Naukri,3.9,30,"Mining, Technical writing, Fixed assets"
Big Data Analyst,500 Apps,1-4 Yrs,1,4,6.5-12.0L/yr,650000.0,1200000.0,"Chennai, Pune, Delhi/Ncr",4,Naukri,1.0,1,"Big Data Analytics, Big Data Testing, Big Data"
Data Analyst,Meadowsweet Organics Llp,0-5 Yrs,0,5,5.0-12.0L/yr,500000.0,1200000.0,"Pune, Bangalore / Bengaluru, Hyderabad / Secunderabad",4,Naukri,3.9,30,"Project Management, Data Cleaning and Preparation, Data Management"
Data Analyst - ABS Investment Research,MG GLOBAL,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,30,Naukri,3.6,4,"Customer service, Auditing, Loans"
Urgent | Data analyst- Goregaon,Topgear Consultants,4-9 Yrs,4,9,4.5-9.5L/yr,450000.0,950000.0,"Thane, Goregaon, Mumbai",4,Naukri,3.9,30,"Data Intelligence, SAS, Power Bi"
Data Analyst,Orion Edutech,2-3 Yrs,2,3,2.0-3.0L/yr,200000.0,300000.0,Kolkata,4,Naukri,3.9,30,"Client Coordination, Data Management, Advanced Excel"
Senior Data Analyst,Vision Unlimited,1-6 Yrs,1,6,3.0-6.0L/yr,300000.0,600000.0,"Mohali, Chandigarh",4,Naukri,3.9,30,"Business Analytics, Data Analysis, Advanced Excel"
Technical Data Analyst,American InfoSource Business Solutions Pvt Ltd,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Vadodara,120,Naukri,3.4,47,"Financial services, SQL, Python"
Clinical Data Analyst & Auditing Specialist,ZignaAI,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,270,Naukri,4.8,4,"Clinical Data Analyst, Auditing, Billing"
Medical Data Analyst,ARDEM Data Services Private Limited,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Lucknow,300,Naukri,3.3,116,"Data entry, Healthcare, Process improvement"
Data Modelling Developer,Redgrape Business Services,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Chennai,365,Naukri,3.8,15,"Data Analyst, Outbound, Telemarketing"
Data Analyst,HEXONICA,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Pune,1460,Naukri,4.3,7,"SQL, Troubleshooting, Data modeling"
Data Analyst - Python/SQL Server (2-5 yrs),Huquo,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,60,hirist,3.8,14,"SQL Server, Data Analyst, Data Analytics"
Data Analyst Intern,Mylaorganics,0-1 Yrs,0,1,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,5,Naukri,3.9,30,"Communication Skills, computer, Spoken English"
Senior Business Analyst/Data Analyst,Live Connections,5-9 Yrs,5,9,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,5,Naukri,3.9,30,"Powerpoint, SQL"
Data Analyst,Yuva Hr Services,3-4 Yrs,3,4,5.0-8.0L/yr,500000.0,800000.0,Kolkata,5,Naukri,3.9,30,"SQL Server Analysis Services, SQL Server Development, SQL Server Reporting Services"
R&D Process Data Engineer / Data Analyst (  Female ONLY  @ Oragadam ),Adonis Recruitment Consultants,3-8 Yrs,3,8,8.0-12.0L/yr,800000.0,1200000.0,"Oragadam, Chennai, Sriperumbudur",5,Naukri,3.9,30,"Mathematics, Data Analyst, Statistics"
Assistant Manager (Data Analyst / Corporate Strategy) - Bangalore,Workoid Consultants.,2-7 Yrs,2,7,9.0-11.0L/yr,900000.0,1100000.0,Bangalore / Bengaluru,5,Naukri,3.9,30,"Corporate Strategy, Business Strategy, Business Analyst"
"Data Analytics - Python, SQL  3+ years - Mumbai",Crescendo Global Leadership Hiring India Private L Imited,3-8 Yrs,3,8,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,5,Naukri,3.9,30,"Fintech, Bfsi, DASHBOARDING"
Tariff Analyst - SQL/Python (2-4 yrs),TechTiv Software Solutions,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Pune,6,hirist,3.9,30,"Data Analyst, Data Analytics, Macros"
Tableau Developer - Data Visualization (4-6 yrs),TechTiv Software Solutions,4-6 Yrs,4,6,3.6-13.3L/yr,360000.0,1330000.0,"Mumbai, Pune",6,hirist,3.9,30,"Tableau, Data Analyst, Data Analytics"
HR Analytics,LEVARAGE BUSINESS SOLUTIONS,4-8 Yrs,4,8,2.5-48.0L/yr,252000.0,4800000.0,Bangalore / Bengaluru,6,Naukri,3.9,30,"Excel, People Analytics, PowerBI"
Business Data Analyst,Aram Logistics Solutions,3-7 Yrs,3,7,3.6-13.3L/yr,360000.0,1330000.0,Coimbatore,6,Naukri,3.9,30,"Power Bi, SAS, Data Cleansing"
Data Analyst/Processing Specialist,Prakhar Software Solutions,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,New Delhi,180,Naukri,3.3,54,"Data Analyst, Data analysis, Manager Quality Assurance"
Data Analyst,Prakhar Software Solutions,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,New Delhi,240,Naukri,3.3,54,"Manager Quality Assurance, Data analysis, Analytical"
"BI Data Analyst, Pan India",Lingaro Group,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Remote,730,Naukri,4.2,8,Data Analyst
BA Data Analyst,Ditstek Innovation Pvt. Ltd.,8-10 Yrs,8,10,3.6-13.3L/yr,360000.0,1330000.0,Mohali,6,Naukri,3.9,30,"analytics reporting, Azure, data analysis"
Senior Data Analyst | Celonis | Mumbai | MNC | Direct Payroll |,Innovation Consulting Services,4-7 Yrs,4,7,18.0-22.5L/yr,1800000.0,2250000.0,Mumbai,6,Naukri,3.9,30,"Visualizing, Celonis, Integration"
Assistant Manager (Data Analyst) - Kolkata,Workoid Consultants.,2-7 Yrs,2,7,9.0-11.0L/yr,900000.0,1100000.0,Kolkata,6,Naukri,3.9,30,"Corporate Strategy, Business Strategy, Business Analyst"
Jr. Data Analyst,Allime Tech Solutions,4-6 Yrs,4,6,3.6-13.3L/yr,360000.0,1330000.0,Chennai,6,Naukri,3.9,30,"Performance tuning, Data analysis, metadata"
Data Analyst - US Banking (4-8 yrs),Resourcetree,4-8 Yrs,4,8,3.6-13.3L/yr,360000.0,1330000.0,"Mumbai, Bangalore / Bengaluru, Hyderabad / Secunderabad",7,iimjobs,3.9,30,"Analytics, Data Analytics, Data Management"
Data Analyst - Insurance (2-6 yrs),Serving Skill,2-6 Yrs,2,6,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,7,iimjobs,3.9,30,"Analytics, Data Analytics, Consulting - BFSI"
Senior Data Analyst - Tableau/Power BI (5-7 yrs),TalentXo,5-7 Yrs,5,7,3.6-13.3L/yr,360000.0,1330000.0,"Bangalore / Bengaluru, Hyderabad / Secunderabad",60,hirist,2.9,20,"Data Analyst, SQL, MySQL"
Data Analyst,Xyle,0-1 Yrs,0,1,4.0-4.5L/yr,400000.0,450000.0,Gurgaon / Gurugram,7,Naukri,3.9,30,"Google Sheets, Communication Skills, MS Excel"
BI Data Analyst - AVK,Avk tech solutions,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,120,Naukri,4.7,4,"SQL, Python, Data analysis"
Data Analyst Intern (UnPaid),Saveo,0-1 Yrs,0,1,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,120,Naukri,3.3,57,"Procurement, Manager Quality Assurance, Supply chain"
Data Analyst,Essenware Private Limted,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,240,Naukri,4.7,4,"Data analysis, Statistical analysis, data science"
Lead Data Analyst - Associate Tech Specialist,Essenware Private Limted,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Pune,270,Naukri,4.7,4,"Business process, Basic, Statistical analysis"
Data Analyst,Myyogateacher.com,2-2 Yrs,2,2,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,330,Naukri,4.7,4,"SQL, Javascript, XML"
